d004.s008.t011,vomiting,vomit,V,bn:00083115v,استفراغ
d004.s008.t012,.,,X,,می کند.
d004.s009.t001,It,,X,,این
d004.s009.t002,is,be,V,,n/a
d004.s009.t003,used,use,V,bn:00082705v,n/a
d004.s009.t004,in,,X,,n/a
d004.s009.t005,dogs,dog,N,bn:00015267n,سگ ها
d004.s009.t006,to,,X,,n/a
d004.s009.t007,prevent,prevent,V,bn:00088454v,از جلوگیری از از
d004.s009.t008,vomiting,vomit,V,bn:00083115v,استفراغ
d004.s009.t009,such,such,J,,مانند
d004.s009.t010,as,,X,,n/a
d004.s009.t011,vomiting,vomit,V,bn:00083115v,استفراغ
d004.s009.t012,caused,cause,V,bn:00084069v,ناشی
d004.s009.t013,by,,X,,n/a
d004.s009.t014,chemotherapy,chemotherapy,N,bn:00018141n,شیمی درمانی
d004.s009.t015,(,,X,,(داروهای
d004.s009.t016,medicines,medicine,N,bn:00054128n,n/a
d004.s009.t017,used,use,V,bn:00082705v,استفاده مورد استفاده
d004.s009.t018,for,,X,,برای برای
d004.s009.t019,the,,X,,n/a
d004.s009.t020,treatment,treatment,N,bn:00047235n,درمان
d004.s009.t021,of,,X,,n/a
d004.s009.t022,cancer,cancer,N,bn:00015180n,سرطان
d004.s009.t023,",",,X,,،
d004.s009.t024,some,,X,,برخی
d004.s009.t025,of,,X,,از
d004.s009.t026,which,,X,,که
d004.s009.t027,are,be,V,,آنها
d004.s009.t028,known,know,V,bn:00090142v,شناخته
d004.s009.t029,to,,X,,به
d004.s009.t030,cause,cause,V,bn:00084069v,شود
d004.s009.t031,vomiting,vomit,V,bn:00083115v,استفراغ
d004.s009.t032,),,X,,می شود).
d004.s009.t033,.,,X,,n/a
d004.s010.t001,In,,X,,در
d004.s010.t002,combination,combination,N,bn:00020872n,ترکیب
d004.s010.t003,with,,X,,با
d004.s010.t004,supportive,supportive,J,bn:00111492a,حمایتی
d004.s010.t005,measures,measure,N,bn:00054018n,اقدامات
d004.s010.t006,such,such,J,,مانند
d004.s010.t007,as,,X,,n/a
d004.s010.t008,other,other,J,bn:00108011a,سایر
d004.s010.t009,veterinary,veterinary,J,bn:00113583a,دامپزشکی
d004.s010.t010,treatment,treatment,N,bn:00047235n,معالجه
d004.s010.t011,or,,X,,یا
d004.s010.t012,a,,X,,n/a
d004.s010.t013,special,special,J,bn:00108295a,خاص
d004.s010.t014,diet,diet,N,bn:00027011n,رژیم غذایی
d004.s010.t015,",",,X,,،
d004.s010.t016,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s010.t017,can,,X,,می توان
d004.s010.t018,also,also,R,bn:00114246r,نیز
d004.s010.t019,be,be,V,,n/a
d004.s010.t020,used,use,V,bn:00082705v,استفاده
d004.s010.t021,in,,X,,در
d004.s010.t022,the,,X,,n/a
d004.s010.t023,treatment,treatment,N,bn:00047235n,درمان
d004.s010.t024,of,,X,,از
d004.s010.t025,vomiting,vomiting,N,bn:00027565n,استفراغ
d004.s010.t026,(,,X,,n/a
d004.s010.t027,either,,X,,n/a
d004.s010.t028,as,,X,,عنوان به عنوان
d004.s010.t029,injection,injection,N,bn:00046787n,تزریق تزریق
d004.s010.t030,or,,X,,یا
d004.s010.t031,as,,X,,به
d004.s010.t032,injection,injection,N,bn:00046787n,n/a
d004.s010.t033,followed,follow,V,bn:00088425v,دنبال
d004.s010.t034,by,,X,,n/a
d004.s010.t035,tablets,tablet,N,bn:00052222n,قرص
d004.s010.t036,),,X,,ها)
d004.s010.t037,.,,X,,کرد.
d004.s011.t001,For,,X,,برای
d004.s011.t002,these,,X,,این
d004.s011.t003,purposes,purpose,N,bn:00002178n,اهداف
d004.s011.t004,",",,X,,،
d004.s011.t005,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s011.t006,can,,X,,می تواند تا
d004.s011.t007,be,be,V,,n/a
d004.s011.t008,given,give,V,bn:00088826v,شود
d004.s011.t009,for,,X,,n/a
d004.s011.t010,up to,up to,J,,n/a
d004.s011.t011,five,,X,,پنج
d004.s011.t012,days,day,N,bn:00025419n,روز
d004.s012.t001,How,,X,,چگونه
d004.s012.t002,does,do,V,,n/a
d004.s012.t003,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s012.t004,work,work,V,,کار
d004.s012.t005,?,,X,,می کند؟
d004.s013.t001,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s013.t002,blocks,block,V,bn:00083622v,n/a
d004.s013.t003,a,,X,,یک
d004.s013.t004,neurokinin,neurokinin,N,bn:02560276n,نوروکینین
d004.s013.t005,1,,X,,1
d004.s013.t006,(,,X,,n/a
d004.s013.t007,NK1,nk1,N,,(NK1) مسدود
d004.s013.t008,),,X,,می
d004.s013.t009,receptor,receptor,N,bn:00066514n,گیرنده
d004.s013.t010,",",,X,,کند ،
d004.s013.t011,which,,X,,که
d004.s013.t012,acts,act,V,bn:00082285v,عمل
d004.s013.t013,in,,X,,در
d004.s013.t014,the,,X,,n/a
d004.s013.t015,central,central,J,bn:00099258a,مرکزی
d004.s013.t016,nervous,nervous,J,bn:00107232a,عصبی
d004.s013.t017,system,system,N,bn:00075762n,سیستم
d004.s013.t018,.,,X,,می کند.
d004.s014.t001,How,,X,,چگونه
d004.s014.t002,has,have,V,,n/a
d004.s014.t003,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s014.t004,been,be,V,,n/a
d004.s014.t005,studied,study,V,bn:00082596v,مورد مطالعه قرار گرفته
d004.s014.t006,?,,X,,است؟
d004.s015.t001,A,,X,,n/a
d004.s015.t002,large,large,J,bn:00098342a,زیادی
d004.s015.t003,number,number,N,bn:00034394n,تعداد
d004.s015.t004,of,,X,,از
d004.s015.t005,studies,study,N,bn:00074790n,مطالعات
d004.s015.t006,with,,X,,با
d004.s015.t007,Cerenia,cerenia,N,bn:00923812n,سرنیا
d004.s015.t008,were,be,V,,n/a
d004.s015.t009,carried,carry,V,,انجام
d004.s015.t010,out,out,R,,n/a
d004.s015.t011,either,either,R,,یا
d004.s015.t012,in,,X,,در در
d004.s015.t013,laboratory,laboratory,N,bn:00049551n,آزمایشگاهی
d004.s015.t014,dogs,dog,N,bn:00015267n,سگهای
d004.s015.t015,or,,X,,یا
d004.s015.t016,in,,X,,در
d004.s015.t017,animal,animal,J,,حیوانات
d004.s015.t018,patients,patient,N,bn:00061017n,بیماران
d004.s015.t019,at,,X,,n/a
d004.s015.t020,veterinary,veterinary,J,bn:00113583a,اقدامات دامپزشکی
d004.s015.t021,practises,practise,V,,n/a
d004.s015.t022,in,,X,,در
d004.s015.t023,several,several,J,bn:00110469a,چندین
d004.s015.t024,European,european,J,bn:00102440a,اروپایی
d004.s015.t025,countries,country,N,bn:00011771n,کشور
d004.s015.t026,and,,X,,و
d004.s015.t027,in,,X,,n/a
d004.s015.t028,the,,X,,n/a
d004.s015.t029,USA,usa,N,bn:00003341n,ایالات متحده
d004.s015.t030,.,,X,,شد.
d004.s016.t001,What,,X,,چه
d004.s016.t002,benefit,benefit,N,bn:00009905n,فایده
d004.s016.t003,has,have,V,,n/a
d004.s016.t004,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s016.t005,shown,show,V,bn:00083245v,نشان داده
d004.s016.t006,during,,X,,در طول
d004.s016.t007,the,,X,,ای
d004.s016.t008,studies,study,N,bn:00074790n,مطالعات
d004.s016.t009,?,,X,,است؟
d004.s017.t001,The,,X,,این است:
d004.s017.t002,results,result,N,bn:00021961n,نتایج
d004.s017.t003,of,,X,,n/a
d004.s017.t004,the,,X,,n/a
d004.s017.t005,studies,study,N,bn:00074790n,مطالعات
d004.s017.t006,showed,show,V,bn:00083245v,نشان داد
d004.s017.t007,that,,X,,که
d004.s017.t008,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s017.t009,was,be,V,,n/a
d004.s017.t010,more,more,R,bn:00116284r,n/a
d004.s017.t011,effective,effective,J,bn:00102038a,مؤثرتر
d004.s017.t012,than,,X,,از
d004.s017.t013,the,,X,,n/a
d004.s017.t014,placebo,placebo,N,bn:00062717n,دارونما دارو
d004.s017.t015,:,,X,,n/a
d004.s017.t016,less,less,J,bn:00105886a,کمتری
d004.s017.t017,vomiting,vomiting,N,bn:00027565n,استفراغ
d004.s017.t018,was,be,V,,n/a
d004.s017.t019,seen,see,V,bn:00082812v,را دیده
d004.s017.t020,in,,X,,در
d004.s017.t021,dogs,dog,N,bn:00015267n,سگهایی
d004.s017.t022,that,,X,,که
d004.s017.t023,received,receive,V,bn:00087863v,دریافت کردند
d004.s017.t024,the,,X,,n/a
d004.s017.t025,medicine,medicine,N,bn:00054128n,n/a
d004.s017.t026,than,,X,,نسبت
d004.s017.t027,in,,X,,n/a
d004.s017.t028,dogs,dog,N,bn:00015267n,سگهایی
d004.s017.t029,that,,X,,که
d004.s017.t030,received,receive,V,bn:00087863v,دریافت کرده اند
d004.s017.t031,a,,X,,n/a
d004.s017.t032,placebo,placebo,N,bn:00062717n,دارونما
d004.s017.t033,",",,X,,،
d004.s017.t034,both,,X,,هم هم
d004.s017.t035,in,,X,,در
d004.s017.t036,the,,X,,n/a
d004.s017.t037,treatment,treatment,N,bn:00047235n,درمان
d004.s017.t038,or,,X,,n/a
d004.s017.t039,in,,X,,در
d004.s017.t040,the,,X,,n/a
d004.s017.t041,prevention,prevention,N,bn:00008467n,پیشگیری
d004.s017.t042,of,,X,,از
d004.s017.t043,vomiting,vomiting,N,bn:00027565n,استفراغ
d004.s017.t044,.,,X,,می شود.
d004.s018.t001,The,,X,,n/a
d004.s018.t002,treatment,treatment,N,bn:00047235n,درمان
d004.s018.t003,of,,X,,n/a
d004.s018.t004,a,,X,,n/a
d004.s018.t005,vomiting,vomiting,N,bn:00027565n,استفراغ
d004.s018.t006,dog,dog,N,bn:00015267n,سگ
d004.s018.t007,should,,X,,باید
d004.s018.t008,be,be,V,,شود
d004.s018.t009,started,start,V,bn:00083347v,آغاز
d004.s018.t010,with,,X,,با
d004.s018.t011,the,,X,,n/a
d004.s018.t012,injection,injection,N,bn:00046787n,تزریق
d004.s018.t013,",",,X,,،
d004.s018.t014,since,,X,,زیرا
d004.s018.t015,vomiting,vomiting,N,bn:00027565n,استفراغ
d004.s018.t016,animals,animal,N,bn:00004222n,حیوانات
d004.s018.t017,might,,X,,ممکن است
d004.s018.t018,not,not,R,bn:00116360r,n/a
d004.s018.t019,be,be,V,,n/a
d004.s018.t020,able,able,J,bn:00096151a,نتوانند
d004.s018.t021,to,,X,,n/a
d004.s018.t022,keep,keep,V,,را نگه
d004.s018.t023,a,,X,,یک
d004.s018.t024,tablet,tablet,N,bn:00052222n,قرص (زیرا قرص
d004.s018.t025,down,down,R,,پایین سمت
d004.s018.t026,(,,X,,n/a
d004.s018.t027,as,,X,,به
d004.s018.t028,they,,X,,دارند
d004.s018.t029,might,,X,,ممکن است
d004.s018.t030,throw,throw,V,,را پرتاب
d004.s018.t031,the,,X,,n/a
d004.s018.t032,intact,intact,J,bn:00102278a,دست نخورده
d004.s018.t033,tablet,tablet,N,bn:00052222n,کنند).
d004.s018.t034,up,up,R,,بالا
d004.s018.t035,again,again,R,bn:00114171r,دوباره
d004.s018.t036,),,X,,n/a
d004.s018.t037,.,,X,,n/a
d004.s019.t001,For,,X,,برای
d004.s019.t002,follow-up,follow-up,N,bn:00035627n,پیگیری
d004.s019.t003,treatment,treatment,N,bn:00047235n,درمان
d004.s019.t004,",",,X,,،
d004.s019.t005,the,,X,,n/a
d004.s019.t006,animal,animal,J,,حیوان
d004.s019.t007,owner,owner,N,bn:00059954n,صاحب
d004.s019.t008,can,,X,,می تواند
d004.s019.t009,administer,administer,V,bn:00082365v,تجویز
d004.s019.t010,the,,X,,ها را
d004.s019.t011,tablets,tablet,N,bn:00052222n,قرص
d004.s019.t012,to,,X,,به
d004.s019.t013,the,,X,,n/a
d004.s019.t014,dog,dog,N,bn:00015267n,سگ
d004.s019.t015,.,,X,,کند.
d004.s020.t001,Also,also,R,bn:00114246r,همچنین
d004.s020.t002,",",,X,,،
d004.s020.t003,the,,X,,n/a
d004.s020.t004,treatment,treatment,N,bn:00047235n,درمان
d004.s020.t005,of,,X,,n/a
d004.s020.t006,vomiting,vomiting,N,bn:00027565n,استفراغ
d004.s020.t007,should,,X,,باید
d004.s020.t008,only,only,R,bn:00114234r,فقط
d004.s020.t009,be,be,V,,n/a
d004.s020.t010,together,together,R,,n/a
d004.s020.t011,with,,X,,در حالی
d004.s020.t012,other,other,J,bn:00108011a,که
d004.s020.t013,supportive,supportive,J,bn:00111492a,دلایل
d004.s020.t014,measure,measure,N,bn:00054018n,n/a
d004.s020.t015,or,,X,,اساسی
d004.s020.t016,other,other,J,bn:00108011a,استفراغ
d004.s020.t017,veterinary,veterinary,J,bn:00113583a,به می
d004.s020.t018,therapy,therapy,N,bn:00076843n,n/a
d004.s020.t019,while,,X,,، همراه
d004.s020.t020,addressing,address,V,bn:00082336v,با سایر
d004.s020.t021,the,,X,,پردازد
d004.s020.t022,underlying,underlie,V,bn:00095360v,حمایتی
d004.s020.t023,causes,cause,N,bn:00016850n,اقدامات
d004.s020.t024,of,,X,,n/a
d004.s020.t025,the,,X,,n/a
d004.s020.t026,vomiting,vomiting,N,bn:00027565n,یا
d004.s020.t027,.,,X,,سایر
d004.s021.t001,What,,X,,n/a
d004.s021.t002,is,be,V,,n/a
d004.s021.t003,the,,X,,n/a
d004.s021.t004,risk,risk,N,bn:00030747n,خطر
d004.s021.t005,associated,associate,V,bn:00082868v,مرتبط
d004.s021.t006,with,,X,,با
d004.s021.t007,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s021.t008,?,,X,,چیست؟
d004.s022.t001,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s022.t002,was,be,V,,n/a
d004.s022.t003,generally,generally,R,bn:00114634r,به طور کلی
d004.s022.t004,well,well,R,bn:00115530r,به
d004.s022.t005,tolerated,tolerate,V,bn:00095008v,n/a
d004.s022.t006,when,,X,,هنگام
d004.s022.t007,administered,administer,V,bn:00082365v,n/a
d004.s022.t008,daily,daily,R,bn:00114917r,روزانه
d004.s022.t009,at,,X,,n/a
d004.s022.t010,dosages,dosage,N,bn:00028320n,n/a
d004.s022.t011,up,up,R,,n/a
d004.s022.t012,to,,X,,تا
d004.s022.t013,5,,X,,5
d004.s022.t014,times,time,N,bn:00019848n,برابر
d004.s022.t015,the,,X,,n/a
d004.s022.t016,recommended,recommend,V,bn:00082418v,توصیه شده (حداکثر
d004.s022.t017,doses,dose,N,bn:00028320n,دوزها دوزهای
d004.s022.t018,for,,X,,برای
d004.s022.t019,an,,X,,n/a
d004.s022.t020,extended,extended,J,bn:00101795a,n/a
d004.s022.t021,period,period,N,bn:00061605n,مدت طولانی
d004.s022.t022,of,,X,,n/a
d004.s022.t023,time,time,N,bn:00077267n,زمان
d004.s022.t024,(,,X,,n/a
d004.s022.t025,up,up,R,,n/a
d004.s022.t026,to,,X,,درمان)
d004.s022.t027,3,,X,,3
d004.s022.t028,times,time,N,bn:00019848n,برابر
d004.s022.t029,the,,X,,n/a
d004.s022.t030,recommended,recommended,J,,زمان توصیه از
d004.s022.t031,maximum,maximum,J,bn:00106517a,حداکثر
d004.s022.t032,duration,duration,N,bn:00022191n,مدت
d004.s022.t033,of,,X,,شده خوبی
d004.s022.t034,treatment,treatment,N,bn:00047235n,تجویز
d004.s022.t035,),,X,,تحمل
d004.s022.t036,.,,X,,می
d004.s023.t001,What,,X,,n/a
d004.s023.t002,are,be,V,,n/a
d004.s023.t003,the,,X,,n/a
d004.s023.t004,precautions,precaution,N,bn:00042049n,اقدامات احتیاطی
d004.s023.t005,for,,X,,برای
d004.s023.t006,the,,X,,n/a
d004.s023.t007,person,person,N,bn:00046516n,شخصی
d004.s023.t008,who,,X,,که
d004.s023.t009,gives,give,V,bn:00088826v,می دهد
d004.s023.t010,the,,X,,را
d004.s023.t011,medicine,medicine,N,bn:00054128n,دارو
d004.s023.t012,or,,X,,یا
d004.s023.t013,comes,come,V,,n/a
d004.s023.t014,into,,X,,n/a
d004.s023.t015,contact,contact,N,bn:00022113n,تماس
d004.s023.t016,with,,X,,با
d004.s023.t017,the,,X,,در است
d004.s023.t018,animal,animal,N,bn:00004222n,حیوان
d004.s023.t019,?,,X,,چیست؟
d004.s024.t001,Cerenia,cerenia,N,bn:00923812n,Cerenia
d004.s024.t002,does,do,V,,n/a
d004.s024.t003,not,not,R,bn:00116360r,نمی
d004.s024.t004,represent,represent,V,bn:00083187v,را نشان
d004.s024.t005,a,,X,,n/a
d004.s024.t006,particular,particular,J,bn:00102398a,خاصی
d004.s024.t007,risk,risk,N,bn:00030747n,خطر
d004.s024.t008,for,,X,,برای
d004.s024.t009,people,people,N,bn:00044382n,مردم
d004.s024.t010,.,,X,,دهد.
