d003.s009.t011	banking	banking	N	bn:00008412n	بانکی	bn:00096474a
d003.s009.t012	sector	sector	N	bn:00070206n	بخش	bn:00021218n
d003.s009.t013	were	be	V	nan	nan	nan
d003.s009.t014	also	also	R	bn:00114246r	نیز	bn:00114246r
d003.s009.t015	included	include	V	bn:00089660v	گنجانده	bn:00085497v
d003.s009.t016	.	nan	X	nan	شده_است .	nan
d003.s010.t001	Key	key	N	nan	کلیدی	bn:00099258a
d003.s010.t002	speakers	speaker	N	bn:00073170n	سخنرانان	bn:00073526n
d003.s010.t003	at	nan	X	nan	در	nan
d003.s010.t004	the	nan	X	nan	nan	nan
d003.s010.t005	social	social	J	bn:00110842a	اجتماعی اشتغال اقتصادی	bn:00110842a
d003.s010.t006	exclusion	exclusion	N	bn:00032152n	محرومیت	bn:00010002n
d003.s010.t007	conference	conference	N	bn:00021721n	کنفرانس	bn:00050487n
d003.s010.t008	were	be	V	nan	nan	nan
d003.s010.t009	(	nan	X	nan	nan	nan
d003.s010.t010	left	left	N	bn:00050521n	از	nan
d003.s010.t011	to	nan	X	nan	چپ	bn:00050522n
d003.s010.t012	right	right	N	bn:00067808n	nan	nan
d003.s010.t013	)	nan	X	nan	nan	nan
d003.s010.t014	Cristina	cristina	N	nan	راست	bn:00067810n
d003.s010.t015	Louro	louro	N	nan	nan	nan
d003.s010.t016	,	nan	X	nan	به ) کریستینا ،	nan
d003.s010.t017	Employment	employment	N	bn:00030625n	لورو	nan
d003.s010.t018	,	nan	X	nan	nan	nan
d003.s010.t019	Industrial	industrial	J	bn:00104995a	،	nan
d003.s010.t020	Relations	relations	N	bn:00025569n	nan	nan
d003.s010.t021	and	nan	X	nan	روابط	bn:00001735n
d003.s010.t022	Social	social	J	bn:00110842a	و	nan
d003.s010.t023	Affairs	affair	N	bn:00001738n	صنعتی	bn:00097537a
d003.s010.t024	Directorate	directorate	N	bn:00011651n	nan	nan
d003.s010.t025	,	nan	X	nan	امور	bn:00001735n
d003.s010.t026	European	european	J	bn:00102440a	،	nan
d003.s010.t027	Commission	commission	N	bn:00021015n	اجتماعی	bn:00110842a
d003.s010.t028	Fernando	fernando	N	nan	کمیسیون	nan
d003.s010.t029	Gomes	gomes	N	nan	nan	nan
d003.s010.t030	,	nan	X	nan	اروپا فرناندو	nan
d003.s010.t031	a	nan	X	nan	nan	nan
d003.s010.t032	high	high	J	bn:00102158a	،	nan
d003.s010.t033	degree	degree	N	nan	گومز	nan
d003.s010.t034	of	nan	X	nan	درجه	bn:00073848n
d003.s010.t035	Committee	committee	N	bn:00021015n	بالایی	bn:00104162a
d003.s010.t036	of	nan	X	nan	nan	nan
d003.s010.t037	the	nan	X	nan	nan	nan
d003.s010.t038	Regions	region	N	bn:03359468n	از	nan
d003.s010.t039	Barbara	barbara	N	nan	کمیته	nan
d003.s010.t040	Weiler	weiler	N	nan	nan	nan
d003.s010.t041	,	nan	X	nan	مناطق باربارا José	bn:00051754n
d003.s010.t042	Member	member	N	bn:00034004n	ویلر	nan
d003.s010.t043	of	nan	X	nan	nan	nan
d003.s010.t044	the	nan	X	nan	nan	nan
d003.s010.t045	European	european	J	bn:00102440a	عضو	bn:00059458n
d003.s010.t046	Parliament	parliament	N	bn:00060708n	،	nan
d003.s010.t047	José	josé	N	nan	پارلمان	nan
d003.s010.t048	Maria	Maria	N	nan	اروپا	nan
d003.s010.t049	Gil-Robles	gil-robles	N	nan	nan	nan
d003.s010.t050	,	nan	X	nan	Maria Gil- Robles	nan
d003.s010.t051	Vice-President	vice-president	N	bn:00079435n	nan	nan
d003.s010.t052	,	nan	X	nan	رئیس	bn:00006523n
d003.s010.t053	European	european	J	bn:00102440a	،	bn:00064234n
d003.s010.t054	Parliament	parliament	N	bn:00060708n	جمهور	bn:00012293n
d003.s010.t055	and	and	N	nan	پارلمان	nan
d003.s010.t056	John	john	N	nan	اروپا	nan
d003.s010.t057	Carroll	carroll	N	nan	و	nan
d003.s010.t058	,	nan	X	nan	جان	nan
d003.s010.t059	Economic	economic	J	bn:00102001a	،	nan
d003.s010.t060	and	nan	X	nan	کمیته	nan
d003.s010.t061	Social	social	J	bn:00110842a	nan	nan
d003.s010.t062	Committee	committee	N	bn:00021015n	کارول	nan
d003.s010.t063	.	nan	X	nan	nan	nan
d003.s011.t001	Case	case	N	bn:00016401n	nan	nan
d003.s011.t002	Studies	study	N	bn:00074790n	مطالعات	bn:00061758n
d003.s011.t003	Each	nan	X	nan	هر	nan
d003.s011.t004	national	national	J	bn:00107136a	ملی	bn:00107136a
d003.s011.t005	report	report	N	bn:00067181n	موردی گزارش	bn:00032099n
d003.s011.t006	contains	contain	V	bn:00085499v	شامل است	bn:00104728a
d003.s011.t007	a	nan	X	nan	نمونه	bn:00069079n
d003.s011.t008	portfolio	portfolio	N	bn:00063673n	nan	nan
d003.s011.t009	of	nan	X	nan	nan	nan
d003.s011.t010	between	nan	X	nan	بین	nan
d003.s011.t011	25	nan	X	nan	25	nan
d003.s011.t012	and	nan	X	nan	nan	nan
d003.s011.t013	30	nan	X	nan	تا 30	nan
d003.s011.t014	initiatives	initiative	N	bn:00034797n	ابتکار	bn:00034797n
d003.s011.t015	which	nan	X	nan	که	nan
d003.s011.t016	best	good	J	nan	بهترین	bn:00104728a
d003.s011.t017	present	present	V	bn:00090234v	موجود	bn:00102542a
d003.s011.t018	policies	policy	N	bn:00063329n	سیاست	bn:00063359n
d003.s011.t019	and	nan	X	nan	و	nan
d003.s011.t020	practices	practice	N	bn:00061054n	شیوه های	bn:00076341n
d003.s011.t021	to	nan	X	nan	برای	nan
d003.s011.t022	improve	improve	V	bn:00082573v	بهبود	bn:00010162n
d003.s011.t023	the	nan	X	nan	ها	bn:00062759n
d003.s011.t024	recruitment	recruitment	N	bn:00030933n	استخدام	bn:00030616n
d003.s011.t025	,	nan	X	nan	،	nan
d003.s011.t026	training	training	N	bn:00041853n	آموزش	bn:00026980n
d003.s011.t027	and	nan	X	nan	و	nan
d003.s011.t028	development	development	N	bn:00026695n	توسعه	bn:00059801n
d003.s011.t029	of	nan	X	nan	nan	nan
d003.s011.t030	ageing	age	V	bn:00082449v	nan	nan
d003.s011.t031	workers	worker	N	bn:00081593n	کارگران	bn:00047795n
d003.s011.t032	in	nan	X	nan	در	nan
d003.s011.t033	both	nan	X	nan	nan	nan
d003.s011.t034	the	nan	X	nan	nan	nan
d003.s011.t035	work	work	N	bn:00014138n	کارها کار	bn:00014137n
d003.s011.t036	place	place	N	bn:00051760n	محل	bn:00051760n
d003.s011.t037	and	nan	X	nan	پیری و	bn:00001956n
d003.s011.t038	the	nan	X	nan	nan	nan
d003.s011.t039	community	community	N	bn:00021248n	جامعه	bn:00072566n
d003.s011.t040	.	nan	X	nan	است	nan
d003.s012.t001	For	nan	X	nan	برای	nan
d003.s012.t002	each	nan	X	nan	هر	nan
d003.s012.t003	country	country	N	bn:00011771n	کشور	bn:00072653n
d003.s012.t004	,	nan	X	nan	،	nan
d003.s012.t005	two	nan	X	nan	دو	nan
d003.s012.t006	or	nan	X	nan	یا	nan
d003.s012.t007	three	nan	X	nan	سه	nan
d003.s012.t008	initiatives	initiative	N	bn:00034797n	ابتکار	bn:00047330n
d003.s012.t009	have	have	V	nan	nan	nan
d003.s012.t010	been	be	V	nan	nan	nan
d003.s012.t011	selected	select	V	bn:00084931v	انتخاب	bn:00018660n
d003.s012.t012	for	nan	X	nan	برای	nan
d003.s012.t013	further	further	J	bn:00102794a	بیشتر	bn:00102794a
d003.s012.t014	in	nan	X	nan	nan	nan
d003.s012.t015	depth	depth	N	bn:00026418n	nan	nan
d003.s012.t016	case	case	N	bn:00016401n	عمل موردی	bn:00063989n
d003.s012.t017	study	study	N	bn:00074790n	مطالعه	bn:00061758n
d003.s012.t018	.	nan	X	nan	شده_است .	bn:00085427v
d003.s013.t001	These	nan	X	nan	این	nan
d003.s013.t002	case	case	N	bn:00016401n	موردی مورد	bn:00032099n
d003.s013.t003	studies	study	N	bn:00074790n	مطالعات	bn:00061758n
d003.s013.t004	analysed	analyse	V	bn:00082596v	nan	nan
d003.s013.t005	the	nan	X	nan	nan	nan
d003.s013.t006	background	background	N	bn:00007783n	پیشینه	bn:00028013n
d003.s013.t007	of	nan	X	nan	nan	nan
d003.s013.t008	the	nan	X	nan	سازمان	bn:00059480n
d003.s013.t009	initiatives	initiative	N	bn:00034797n	ابتکارات	bn:00047330n
d003.s013.t010	,	nan	X	nan	، ، های	nan
d003.s013.t011	their	nan	X	nan	آنها را	nan
d003.s013.t012	impact	impact	N	bn:00030709n	تأثیر بر	bn:00021961n
d003.s013.t013	on	nan	X	nan	قرار	bn:00080504n
d003.s013.t014	employment	employment	N	bn:00030626n	اشتغال	bn:00064164n
d003.s013.t015	patterns	pattern	N	bn:00061054n	الگوهای	bn:00069576n
d003.s013.t016	and	nan	X	nan	و تجزیه و	nan
d003.s013.t017	work	work	N	bn:00014138n	کاری عمل	bn:00024521n
d003.s013.t018	organisations	organisation	N	bn:00001423n	nan	nan
d003.s013.t019	and	nan	X	nan	تحلیل و	bn:00022873n
d003.s013.t020	assessed	assess	V	bn:00082720v	ارزیابی	bn:00031973n
d003.s013.t021	the	nan	X	nan	داده	bn:00088175v
d003.s013.t022	benefits	benefit	N	bn:00037022n	مزایا	bn:00064489n
d003.s013.t023	and	nan	X	nan	و	nan
d003.s013.t024	problems	problem	N	bn:00048242n	مشکلات	bn:00048242n
d003.s013.t025	of	nan	X	nan	nan	nan
d003.s013.t026	the	nan	X	nan	را کرده_است	nan
d003.s013.t027	initiative	initiative	N	bn:00034797n	ابتکار	bn:00047330n
d003.s013.t028	.	nan	X	nan	.	nan
d003.s014.t001	Visits	visit	N	bn:00080113n	بازدیدها	bn:00046920n
d003.s014.t002	and	nan	X	nan	و	nan
d003.s014.t003	interviews	interview	N	bn:00047238n	مصاحبه	bn:00047238n
d003.s014.t004	with	nan	X	nan	با	nan
d003.s014.t005	key	key	J	bn:00099258a	کلیدی	bn:00099258a
d003.s014.t006	personnel	personnel	N	bn:00035770n	پرسنل	bn:00035770n
d003.s014.t007	were	be	V	nan	nan	nan
d003.s014.t008	also	also	R	bn:00114246r	نیز	bn:00114246r
d003.s014.t009	undertaken	undertake	V	bn:00082906v	انجام	bn:00029881n
d003.s014.t010	.	nan	X	nan	شد	bn:00087106v
d003.s015.t001	These	nan	X	nan	این	nan
d003.s015.t002	national	national	J	bn:00107136a	ملی	bn:00107136a
d003.s015.t003	studies	study	N	bn:00074790n	مطالعات	bn:00061758n
d003.s015.t004	will	nan	X	nan	nan	nan
d003.s015.t005	form	form	V	bn:00085670v	تشکیل	bn:00035771n
d003.s015.t006	the	nan	X	nan	را	nan
d003.s015.t007	basis	basis	N	bn:00008790n	اساس	bn:00008786n
d003.s015.t008	of	nan	X	nan	nan	nan
d003.s015.t009	a	nan	X	nan	یک	nan
d003.s015.t010	European	european	J	bn:00102440a	اروپایی	bn:00031898n
d003.s015.t011	report	report	N	bn:00067181n	گزارش	bn:00067181n
d003.s015.t012	which	nan	X	nan	دهد که	bn:00083187v
d003.s015.t013	synthesises	synthesise	V	bn:00094713v	سنتز	bn:00075742n
d003.s015.t014	overall	overall	J	bn:00108083a	کلی	bn:00079141n
d003.s015.t015	practices	practice	N	bn:00061054n	شیوه های را	bn:00076341n
d003.s015.t016	.	nan	X	nan	می کند	bn:00054706n
d003.s016.t001	The	nan	X	nan	این	nan
d003.s016.t002	report	report	N	bn:00067181n	گزارش	bn:00067181n
d003.s016.t003	and	nan	X	nan	و	nan
d003.s016.t004	a	nan	X	nan	یک	nan
d003.s016.t005	case	case	N	bn:00016401n	موردی	bn:00032099n
d003.s016.t006	book	book	N	bn:00012059n	کتاب	bn:00012059n
d003.s016.t007	of	nan	X	nan	از	nan
d003.s016.t008	initiatives	initiative	N	bn:00034797n	ابتکارات	bn:00047330n
d003.s016.t009	will	nan	X	nan	nan	nan
d003.s016.t010	be	be	V	nan	شود	bn:00086008v
d003.s016.t011	published	publish	V	bn:00084099v	منتشر	bn:00027051n
d003.s016.t012	in	nan	X	nan	در	nan
d003.s016.t013	1996	nan	X	nan	سال 1996	bn:00078738n
d003.s016.t014	and	nan	X	nan	و	nan
d003.s016.t015	provide	provide	V	bn:00084692v	فراهم	bn:00109650a
d003.s016.t016	the	nan	X	nan	nan	nan
d003.s016.t017	backdrop	backdrop	N	nan	زمینه	bn:00022168n
d003.s016.t018	for	nan	X	nan	برای	nan
d003.s016.t019	a	nan	X	nan	ای	nan
d003.s016.t020	conference	conference	N	bn:00021721n	کنفرانسی برگزار	bn:00050487n
d003.s016.t021	to	nan	X	nan	nan	nan
d003.s016.t022	be	be	V	nan	nan	nan
d003.s016.t023	staged	stage	V	bn:00082779v	را	nan
d003.s016.t024	in	nan	X	nan	در	nan
d003.s016.t025	Autumn	autumn	N	bn:00007406n	پاییز	bn:00007406n
d003.s016.t026	,	nan	X	nan	کند	bn:00086008v
d003.s016.t027	1996	nan	X	nan	1996	bn:00078738n
d003.s016.t028	.	nan	X	nan	می شود	bn:00054706n
d003.s017.t001	The	nan	X	nan	این	nan
d003.s017.t002	Foundation	foundation	N	bn:00036064n	بنیاد	bn:00008870n
d003.s017.t003	aims	aim	V	bn:00082486v	هدف	bn:00002178n
d003.s017.t004	to	nan	X	nan	با	nan
d003.s017.t005	document	document	V	bn:00087137v	مستند سازی	bn:00101659a
d003.s017.t006	the	nan	X	nan	nan	nan
d003.s017.t007	characteristics	characteristic	N	bn:00017761n	ویژگی های	bn:00077930n
d003.s017.t008	of	nan	X	nan	nan	nan
d003.s017.t009	age	age	N	bn:00001936n	سنی	bn:00075215n
d003.s017.t010	barriers	barrier	N	bn:00008714n	موانع	bn:00058511n
d003.s017.t011	in	nan	X	nan	در	nan
d003.s017.t012	job	job	N	bn:00014138n	شغلی	bn:00102001a
d003.s017.t013	recruitment	recruitment	N	bn:00030933n	استخدام	bn:00030933n
d003.s017.t014	and	nan	X	nan	و	nan
d003.s017.t015	training	training	N	bn:00041853n	آموزش	bn:00026980n
d003.s017.t016	and	nan	X	nan	و و	nan
d003.s017.t017	to	nan	X	nan	nan	nan
d003.s017.t018	analyse	analyse	V	bn:00082596v	تجزیه تحلیل آنها	bn:00027707n
d003.s017.t019	their	nan	X	nan	nan	nan
d003.s017.t020	causes	cause	N	bn:00016850n	دلایل	bn:00041881n
d003.s017.t021	.	nan	X	nan	nan	nan
d003.s018.t001	The	nan	X	nan	nan	nan
d003.s018.t002	perspectives	perspective	N	bn:00061746n	دیدگاه	bn:00063237n
d003.s018.t003	of	nan	X	nan	nan	nan
d003.s018.t004	the	nan	X	nan	nan	nan
d003.s018.t005	social	social	J	bn:00110842a	های اجتماعی	bn:00054156n
d003.s018.t006	partners	partner	N	nan	شرکای	bn:00020592n
d003.s018.t007	is	be	V	nan	nan	nan
d003.s018.t008	also	also	R	bn:00114246r	نیز	bn:00114246r
d003.s018.t009	being	be	V	nan	مورد قرار گیرد	nan
d003.s018.t010	examined	examine	V	bn:00082596v	بررسی	bn:00042823n
d003.s018.t011	,	nan	X	nan	می ،	bn:00054706n
d003.s018.t012	with	nan	X	nan	با	nan
d003.s018.t013	particular	particular	J	bn:00102398a	ویژه	bn:00060807n
d003.s018.t014	attention	attention	N	bn:00007020n	توجه	bn:00007020n
d003.s018.t015	paid	pay	V	bn:00086761v	nan	nan
d003.s018.t016	to	nan	X	nan	به	nan
d003.s018.t017	proposals	proposal	N	bn:00064776n	nan	nan
d003.s018.t018	for	nan	X	nan	nan	nan
d003.s018.t019	removing	remove	V	bn:00088783v	پیشنهادات رفع	bn:00064777n
d003.s018.t020	age	age	N	bn:00001936n	nan	nan
d003.s018.t021	barriers	barrier	N	bn:00008714n	موانع	bn:00058511n
d003.s018.t022	.	nan	X	nan	سنی	bn:00075215n
d003.s019.t001	Thirdly	thirdly	R	bn:00117283r	ثالثاً	bn:00114106r
d003.s019.t002	,	nan	X	nan	،	nan
d003.s019.t003	the	nan	X	nan	این	nan
d003.s019.t004	project	project	N	bn:00064665n	پروژه	bn:00049573n
d003.s019.t005	documents	document	N	nan	اسناد	bn:00028016n
d003.s019.t006	and	nan	X	nan	nan	nan
d003.s019.t007	assesses	assess	V	bn:00082720v	را را	nan
d003.s019.t008	initiatives	initiative	N	bn:00034797n	ابتکارات	bn:00059522n
d003.s019.t009	,	nan	X	nan	nan	nan
d003.s019.t010	in	nan	X	nan	در	nan
d003.s019.t011	both	nan	X	nan	هر دو	nan
d003.s019.t012	the	nan	X	nan	nan	nan
d003.s019.t013	public	public	J	bn:00109211a	دولتی	bn:00109026a
d003.s019.t014	and	nan	X	nan	و و	nan
d003.s019.t015	private	private	J	bn:00104973a	خصوصی	bn:00109026a
d003.s019.t016	sectors	sector	N	bn:00070206n	بخش	bn:00027810n
d003.s019.t017	which	nan	X	nan	که	nan
d003.s019.t018	combat	combat	N	nan	مبارزه	bn:00009079n
d003.s019.t019	age	age	N	bn:00001936n	سنی	bn:00075215n
d003.s019.t020	barriers	barrier	N	bn:00008714n	موانع	bn:00058511n
d003.s019.t021	,	nan	X	nan	،	nan
d003.s019.t022	especially	especially	R	bn:00115235r	ویژه	bn:00060807n
d003.s019.t023	for	nan	X	nan	برای	nan
d003.s019.t024	older	old	J	bn:00096644a	مسن	bn:00096644a
d003.s019.t025	workers	worker	N	bn:00081593n	کارگران	bn:00047795n
d003.s019.t026	.	nan	X	nan	می ارزیابی می کند	bn:00054706n
d003.s020.t001	Seeking	seek	V	bn:00090460v	به دنبال	nan
d003.s020.t002	alternatives	alternative	N	bn:00003132n	گزینه	bn:00059228n
d003.s020.t003	to	nan	X	nan	برای	nan
d003.s020.t004	early	early	J	bn:00101935a	زودرس	bn:00101901a
d003.s020.t005	retirement	retirement	N	bn:00067456n	بازنشستگی	bn:00058797n
d003.s020.t006	and	nan	X	nan	و	nan
d003.s020.t007	redundancy	redundancy	N	bn:00066743n	افزونگی	bn:00066745n
d003.s020.t008	,	nan	X	nan	های ،	bn:00054156n
d003.s020.t009	the	nan	X	nan	nan	nan
d003.s020.t010	project	project	N	bn:00064665n	پروژه	bn:00049573n
d003.s020.t011	is	be	V	nan	nan	nan
d003.s020.t012	primarily	primarily	R	bn:00114714r	در درجه اول	nan
d003.s020.t013	concerned	concern	V	bn:00083240v	nan	nan
d003.s020.t014	with	nan	X	nan	ادغام	bn:00003203n
d003.s020.t015	the	nan	X	nan	nan	nan
d003.s020.t016	retention	retention	N	bn:00044396n	حفظ	bn:00054298n
d003.s020.t017	,	nan	X	nan	،	nan
d003.s020.t018	reintegration	reintegrate	V	bn:00092717v	مجدد	bn:00108441a
d003.s020.t019	and	nan	X	nan	و	nan
d003.s020.t020	retraining	retrain	V	bn:00092953v	بازآموزی	bn:00067463n
d003.s020.t021	of	nan	X	nan	مربوط	bn:00097382a
d003.s020.t022	older	old	J	bn:00096644a	مسن	bn:00096644a
d003.s020.t023	workers	worker	N	bn:00081593n	کارگران	bn:00047795n
d003.s020.t024	.	nan	X	nan	می شود	bn:00054706n
d003.s021.t001	The	nan	X	nan	nan	nan
d003.s021.t002	gender	gender	N	bn:00037634n	جنسیت	bn:00037634n
d003.s021.t003	and	nan	X	nan	و	nan
d003.s021.t004	ethnic	ethnic	J	bn:00100762a	قومی	bn:00044382n
d003.s021.t005	backgrounds	background	N	bn:00007781n	پیشینه	bn:00007985n
d003.s021.t006	of	nan	X	nan	nan	nan
d003.s021.t007	workers	worker	N	bn:00081593n	کارگران	bn:00047795n
d003.s021.t008	and	nan	X	nan	و	nan
d003.s021.t009	how	nan	X	nan	چگونگی	bn:00001965n
d003.s021.t010	these	nan	X	nan	اینها	nan
d003.s021.t011	relate	relate	V	bn:00082868v	ارتباط با	bn:00045161n
d003.s021.t012	to	nan	X	nan	nan	nan
d003.s021.t013	age	age	N	bn:00001936n	سنی	bn:00075215n
d003.s021.t014	discrimination	discrimination	N	bn:00027538n	تبعیض	bn:00010210n
d003.s021.t015	are	be	V	nan	nan	nan
d003.s021.t016	examined	examine	V	bn:00082596v	بررسی	bn:00042823n
d003.s021.t017	.	nan	X	nan	می شود	bn:00054706n
d003.s022.t001	The	nan	X	nan	این	nan
d003.s022.t002	project	project	N	bn:00064665n	پروژه	bn:00049573n
d003.s022.t003	also	also	R	bn:00114246r	همچنین	bn:00114246r
d003.s022.t004	considers	consider	V	bn:00085648v	را	nan
d003.s022.t005	initiatives	initiative	N	bn:00034797n	ابتکاراتی	bn:00047330n
d003.s022.t006	to	nan	X	nan	برای	nan
d003.s022.t007	combat	combat	V	nan	مبارزه با	bn:00009079n
d003.s022.t008	age	age	N	bn:00001936n	سن	bn:00070298n
d003.s022.t009	discrimination	discrimination	N	bn:00027538n	تبعیض	bn:00010210n
d003.s022.t010	in	nan	X	nan	در	nan
d003.s022.t011	rural	rural	J	bn:00109998a	مناطق روستایی	bn:00012257n
d003.s022.t012	areas	area	N	bn:00005513n	nan	nan
d003.s022.t013	and	nan	X	nan	و	nan
d003.s022.t014	in	nan	X	nan	در در	nan
d003.s022.t015	small	small	J	bn:00106773a	شرکتهای کوچک	bn:00021286n
d003.s022.t016	and	nan	X	nan	و	nan
d003.s022.t017	medium	medium	J	nan	متوسط	bn:00106548a
d003.s022.t018	sized	sized	J	nan	nan	nan
d003.s022.t019	enterprises	enterprise	N	bn:00021286n	گیرد	bn:00082379v
d003.s022.t020	.	nan	X	nan	می	bn:00054706n
d003.s023.t001	Seven	nan	X	nan	هفت	nan
d003.s023.t002	member	member	N	bn:00054277n	عضو	bn:00059458n
d003.s023.t003	states	state	N	bn:00011771n	کشور	bn:00023235n
d003.s023.t004	are	be	V	nan	nan	nan
d003.s023.t005	covered	cover	V	bn:00085497v	پوشش	bn:00023360n
d003.s023.t006	by	nan	X	nan	تحت قرار	nan
d003.s023.t007	the	nan	X	nan	این	nan
d003.s023.t008	project	project	N	bn:00064665n	پروژه	bn:00049573n
d003.s023.t009	:	nan	X	nan	nan	nan
d003.s023.t010	Belgium	belgium	N	bn:00009714n	:	nan
d003.s023.t011	,	nan	X	nan	دارند	bn:00083184v
d003.s023.t012	France	france	N	bn:00036202n	،	nan
d003.s023.t013	,	nan	X	nan	بلژیک	nan
d003.s023.t014	Germany	germany	N	bn:00026684n	،	nan
d003.s023.t015	,	nan	X	nan	فرانسه	nan
d003.s023.t016	Greece	greece	N	bn:00030401n	،	nan
d003.s023.t017	,	nan	X	nan	آلمان	nan
d003.s023.t018	Italy	italy	N	bn:00047705n	،	nan
d003.s023.t019	,	nan	X	nan	یونان ایتالیا	nan
d003.s023.t020	the	nan	X	nan	nan	nan
d003.s023.t021	Netherlands	netherlands	N	bn:00044423n	،	nan
d003.s023.t022	and	nan	X	nan	هلند	nan
d003.s023.t023	the	nan	X	nan	nan	nan
d003.s023.t024	United	united	J	bn:00112908a	nan	nan
d003.s023.t025	Kingdom	kingdom	N	bn:00049168n	و	nan
d003.s023.t026	.	nan	X	nan	nan	nan
d004.s001.t001	This	nan	X	nan	این	nan
d004.s001.t002	document	document	N	bn:00028015n	سند	bn:00028016n
d004.s001.t003	is	be	V	nan	nan	nan
d004.s001.t004	a	nan	X	nan	nan	nan
d004.s001.t005	summary	summary	N	bn:00075142n	خلاصه ای	bn:00021341n
d004.s001.t006	of	nan	X	nan	از	nan
d004.s001.t007	the	nan	X	nan	nan	nan
d004.s001.t008	European	european	J	bn:00102440a	اروپا	nan
d004.s001.t009	Public	public	J	bn:00109211a	عمومی	bn:00109211a
d004.s001.t010	Assessment	assessment	N	bn:00005120n	ارزیابی	bn:00031973n
d004.s001.t011	Report	report	N	bn:00067181n	گزارش	bn:00067181n
d004.s001.t012	.	nan	X	nan	است	nan
d004.s002.t001	It	nan	X	nan	این	nan
d004.s002.t002	explains	explain	V	bn:00087869v	توضیح می دهد	bn:00020978n
d004.s002.t003	how	nan	X	nan	چگونه	bn:00115252r
d004.s002.t004	the	nan	X	nan	که	nan
d004.s002.t005	Committee	committee	N	bn:00021015n	کمیته	bn:00021015n
d004.s002.t006	for	nan	X	nan	nan	nan
d004.s002.t007	Medicinal	medicinal	J	bn:00106556a	محصولات	bn:00037326n
d004.s002.t008	Products	product	N	bn:00064584n	دارویی	bn:00108519a
d004.s002.t009	for	nan	X	nan	برای	nan
d004.s002.t010	Veterinary	veterinary	N	bn:00079883n	دامپزشکی	bn:00079888n
d004.s002.t011	Use	use	N	bn:00030627n	استفاده	bn:00030627n
d004.s002.t012	(	nan	X	nan	nan	nan
d004.s002.t013	CVMP	cvmp	N	nan	(	nan
d004.s002.t014	)	nan	X	nan	nan	nan
d004.s002.t015	assessed	assess	V	bn:00082720v	شده	bn:00083185v
d004.s002.t016	the	nan	X	nan	انجام	bn:00029881n
d004.s002.t017	studies	study	N	bn:00074790n	CVMP مطالعات	nan
d004.s002.t018	performed	perform	V	bn:00087107v	)	nan
d004.s002.t019	,	nan	X	nan	توصیه	nan
d004.s002.t020	to	nan	X	nan	کرده_است	bn:00084593v
d004.s002.t021	reach	reach	V	bn:00088789v	تا دارو	nan
d004.s002.t022	their	nan	X	nan	های	bn:00066562n
d004.s002.t023	recommendations	recommendation	N	bn:00066562n	به	nan
d004.s002.t024	on	nan	X	nan	خود در	bn:00054156n
d004.s002.t025	how	nan	X	nan	مورد	nan
d004.s002.t026	to	nan	X	nan	nan	nan
d004.s002.t027	use	use	V	bn:00082705v	نحوه استفاده	bn:00038799n
d004.s002.t028	the	nan	X	nan	nan	nan
d004.s002.t029	medicine	medicine	N	bn:00054128n	از	bn:00030627n
d004.s002.t030	.	nan	X	nan	nan	nan
d004.s003.t001	What	nan	X	nan	nan	nan
d004.s003.t002	is	be	V	nan	nan	nan
d004.s003.t003	Cerenia	cerenia	N	bn:00923812n	Cerenia	nan
d004.s003.t004	?	nan	X	nan	چیست	nan
d004.s004.t001	Cerenia	cerenia	N	bn:00923812n	Cerenia	nan
d004.s004.t002	contains	contain	V	bn:00085499v	حاوی	bn:00098464a
d004.s004.t003	the	nan	X	nan	nan	nan
d004.s004.t004	active	active	J	bn:00096387a	فعال	bn:00096392a
d004.s004.t005	substance	substance	N	bn:00074985n	ماده	bn:00053867n
d004.s004.t006	maropitant	maropitant	N	bn:00923812n	ماروپانت	bn:00096995a
d004.s004.t007	and	nan	X	nan	و	nan
d004.s004.t008	is	be	V	nan	است	nan
d004.s004.t009	available	available	J	bn:00097846a	در دسترس	nan
d004.s004.t010	as	nan	X	nan	به عنوان به	nan
d004.s004.t011	tablet	tablet	N	bn:00052222n	قرص	bn:00052222n
d004.s004.t012	or	nan	X	nan	یا	nan
d004.s004.t013	as	nan	X	nan	عنوان	bn:00077409n
d004.s004.t014	solution	solution	N	bn:00072760n	محلول	bn:00072760n
d004.s004.t015	for	nan	X	nan	برای	nan
d004.s004.t016	injection	injection	N	bn:00046787n	تزریق	bn:00046787n
d004.s004.t017	.	nan	X	nan	است	nan
d004.s005.t001	The	nan	X	nan	رنگ	bn:00020726n
d004.s005.t002	tablets	tablet	N	bn:00052222n	قرص	bn:00052222n
d004.s005.t003	are	be	V	nan	ها هستند	bn:00055115n
d004.s005.t004	pale-orange	pale-orange	J	nan	نارنجی کم	bn:00107945a
d004.s005.t005	and	nan	X	nan	و	nan
d004.s005.t006	have	have	V	bn:00088078v	nan	nan
d004.s005.t007	a	nan	X	nan	nan	nan
d004.s005.t008	score	score	N	bn:00069754n	خط	bn:00008281n
d004.s005.t009	line	line	N	bn:00023645n	یک	nan
d004.s005.t010	on	nan	X	nan	nan	nan
d004.s005.t011	both	nan	X	nan	هر دو	nan
d004.s005.t012	sides	side	N	bn:00032604n	طرف	bn:00042602n
d004.s005.t013	so	so	R	bn:00117049r	دارند	bn:00083187v
d004.s005.t014	that	nan	X	nan	nan	nan
